family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	DR0012958	MCFN01000718.1	140542	140777	C	21.1	0
ERVL	DR0012920	MCFN01000718.1	202467	202580	+	15.1	0
ERVL	DR0012969	MCFN01000718.1	315342	315695	C	9.7	0
ERVL	DR0012936	MCFN01000719.1	18687	19249	C	12.5	0
ERVL	DR0012942	MCFN01000719.1	62855	62922	+	11.8	0
ERVL	DR0012942	MCFN01000719.1	63960	64291	C	8.9	0
ERVL	DR0012920	MCFN01000719.1	105910	106166	+	11.9	0
ERVL	DR0012890	MCFN01000719.1	179297	179522	+	21.9	0
ERVL	DR0012860	MCFN01000719.1	232283	232801	C	24.3	0
ERV1	DR0012854	MCFN01000719.1	323789	323990	+	15.8	0
ERVL	DR0012970	MCFN01000719.1	385421	385756	+	19.5	0
ERVL	DR0012974	MCFN01000720.1	30591	31072	C	30.7	0
ERVL	DR0012929	MCFN01000720.1	44770	45308	+	18.2	0
ERVL	DR0012920	MCFN01000720.1	87945	88128	+	10.0	0
ERVL	DR0012929	MCFN01000720.1	99480	99998	C	19.8	0
ERVL	DR0012954	MCFN01000720.1	165996	166079	+	2.4	0
ERVL	DR0012991	MCFN01000720.1	166861	167150	C	19.7	0
ERVL	DR0012954	MCFN01000720.1	167172	167545	+	3.5	0
ERVL	DR0012991	MCFN01000720.1	168420	168753	C	20.1	0
ERVL	DR0012958	MCFN01000720.1	188712	189222	+	19.9	0
ERVL	DR0012969	MCFN01000720.1	192317	192495	C	14.0	0
ERV1	DR0012912	MCFN01000720.1	195362	195852	C	9.5	0
ERVL	DR0012935	MCFN01000720.1	218121	218514	+	22.2	0
ERVL	DR0012838	MCFN01000720.1	225993	226327	C	15.6	0
ERVL	DR0012923	MCFN01000720.1	298312	298668	+	18.9	0
ERVL	DR0012850	MCFN01000720.1	331007	331342	C	2.1	0
ERVL	DR0012969	MCFN01000720.1	331379	331740	C	12.0	0
ERVL	DR0012969	MCFN01000720.1	338638	338960	C	12.8	0
ERVL	DR0012991	MCFN01000720.1	350162	350497	+	18.9	0
ERVL	DR0012929	MCFN01000720.1	353619	353845	C	17.8	0
ERV1	DR0012857	MCFN01000720.1	353846	353872	C	25.0	0
ERVL	DR0012890	MCFN01000720.1	378732	378806	+	5.3	0
ERVL	DR0012991	MCFN01000721.1	70266	70632	+	13.1	0
ERVL	DR0012838	MCFN01000721.1	71951	72249	+	13.1	0
ERVL	DR0012958	MCFN01000721.1	90415	90497	C	23.2	0
ERVL	DR0012991	MCFN01000721.1	146523	146855	+	16.5	0
ERVL	DR0012958	MCFN01000721.1	297394	297436	C	11.6	0
ERVL	DR0012920	MCFN01000721.1	327605	327828	C	11.8	0
ERVL	DR0012943	MCFN01000721.1	341197	341528	+	9.7	0
ERVL	DR0012935	MCFN01000721.1	359787	360267	C	23.8	0
ERVL	DR0012974	MCFN01000722.1	2685	2925	C	21.8	0
ERV1	DR0012857	MCFN01000722.1	111273	111667	C	14.8	0
ERVL	DR0012974	MCFN01000722.1	130269	130772	C	21.1	0
ERVL	DR0012935	MCFN01000723.1	10789	11821	+	24.1	0
ERVL	DR0012987	MCFN01000723.1	11840	12133	+	28.0	0
ERVL	DR0012929	MCFN01000723.1	39872	40329	C	15.3	0
ERVL	DR0012958	MCFN01000723.1	103287	104102	+	25.7	0
ERVL	DR0012827	MCFN01000723.1	111160	111897	C	16.0	0
ERVL	DR0012823	MCFN01000723.1	111898	113412	C	17.1	0
ERVL	DR0012861	MCFN01000723.1	113813	114351	C	15.6	0
ERVL	DR0012891	MCFN01000723.1	114475	114804	C	29.3	0
ERVL	DR0012823	MCFN01000723.1	115471	116023	C	19.1	0
ERV1	DR0012992	MCFN01000723.1	129671	130332	C	12.8	0
ERVL	DR0012935	MCFN01000723.1	155545	155756	C	30.0	0
ERVL	DR0012935	MCFN01000723.1	155764	155964	C	23.0	0
ERVL	DR0012920	MCFN01000723.1	251281	251488	+	15.2	0
ERVL	DR0012936	MCFN01000723.1	336808	336877	+	14.5	0
ERVL	DR0012890	MCFN01000723.1	394111	394477	C	9.6	0
ERVL	DR0012959	MCFN01000723.1	395883	396120	C	13.9	0
ERVL	DR0012827	MCFN01000723.1	396711	397027	C	4.4	0
ERVL	DR0012850	MCFN01000724.1	84891	85244	+	4.5	0
ERVL	DR0012943	MCFN01000724.1	108764	109037	+	12.1	0
ERV1	DR0012854	MCFN01000724.1	195426	195525	C	23.0	0
ERV1	DR0012922	MCFN01000724.1	336779	337084	+	12.2	0
ERVK	DR0012895	MCFN01000724.1	337087	337368	C	3.2	0
ERV1	DR0012851	MCFN01000724.1	379338	381086	C	12.6	0
ERVL	DR0012941	MCFN01000724.1	381114	381203	+	27.8	0
ERV1	DR0012851	MCFN01000724.1	384809	394646	C	18.1	0
ERVL	DR0012954	MCFN01000724.1	394647	394854	+	2.9	0
ERVL	DR0012970	MCFN01000725.1	55676	56005	+	15.9	0
ERVL	DR0012942	MCFN01000725.1	204210	204623	C	28.3	0
ERVL	DR0012969	MCFN01000725.1	204708	204801	C	8.5	0
ERVL	DR0012943	MCFN01000725.1	224957	225292	+	8.9	0
ERVL	DR0012943	MCFN01000725.1	238989	239326	+	15.0	0
ERVL	DR0012958	MCFN01000725.1	244909	245233	C	22.7	0
ERVL	DR0012920	MCFN01000725.1	248710	248970	+	24.3	0
ERVL	DR0012929	MCFN01000725.1	309084	309611	+	15.9	0
ERVL	DR0012809	MCFN01000725.1	313222	313524	+	28.7	0
ERVL	DR0012850	MCFN01000725.1	314670	314927	+	1.6	0
ERVL	DR0012890	MCFN01000725.1	317528	317774	C	3.2	0
ERVL	DR0012850	MCFN01000725.1	317795	318087	+	2.0	0
ERVL	DR0012970	MCFN01000725.1	318609	318938	+	14.2	0
ERVL	DR0012954	MCFN01000725.1	322599	322964	C	2.2	0
ERVL	DR0012920	MCFN01000725.1	345074	345312	C	30.3	0
ERVL	DR0012920	MCFN01000725.1	374008	374151	+	13.9	0
ERVL	DR0012861	MCFN01000726.1	2226	2312	C	19.5	0
ERVL	DR0012962	MCFN01000726.1	2313	2526	C	15.0	0
ERVL	DR0012823	MCFN01000726.1	13952	14438	+	7.7	0
ERVL	DR0012910	MCFN01000726.1	22243	22588	C	15.2	0
ERVL	DR0012991	MCFN01000726.1	256886	257189	C	11.9	0
ERV1	DR0012844	MCFN01000726.1	329318	329490	C	15.7	0
ERV1	DR0012844	MCFN01000726.1	340149	340346	C	19.3	0
ERV1	DR0012902	MCFN01000726.1	351820	352602	+	10.2	0
ERV1	DR0012866	MCFN01000726.1	360755	361478	+	13.2	0
ERV1	DR0012902	MCFN01000726.1	361727	363422	+	13.8	0
ERV1	DR0012902	MCFN01000726.1	363424	363736	+	16.7	0
ERVL	DR0012954	MCFN01000726.1	390787	391059	C	1.8	0
ERVL	DR0012824	MCFN01000727.1	1	354	C	2.5	0
ERVL	DR0012824	MCFN01000727.1	1044	1383	C	3.5	0
ERVL	DR0012863	MCFN01000727.1	2774	3153	C	5.8	0
ERVL	DR0012920	MCFN01000727.1	8350	8596	+	18.2	0
ERVL	DR0012969	MCFN01000727.1	50235	50580	+	10.4	0
ERVL	DR0012954	MCFN01000727.1	138418	138991	C	2.4	0
ERVL	DR0012970	MCFN01000727.1	193701	193891	+	12.5	0
ERVL	DR0012991	MCFN01000727.1	204009	204307	+	19.4	0
ERVL	DR0012920	MCFN01000727.1	204988	205239	C	15.6	0
ERVL	DR0012991	MCFN01000727.1	206833	207174	+	22.6	0
ERVL	DR0012954	MCFN01000727.1	209502	210059	C	3.1	0
ERVL	DR0012939	MCFN01000727.1	255132	255182	+	13.7	0
ERVL	DR0012969	MCFN01000727.1	262683	263020	C	13.1	0
ERVL	DR0012969	MCFN01000727.1	285251	285602	C	16.1	0
ERV1	DR0012855	MCFN01000727.1	286559	286830	+	12.4	0
ERV1	DR0012879	MCFN01000727.1	286892	287343	+	8.2	0
ERVL	DR0012974	MCFN01000727.1	289291	289882	C	19.9	0
ERVL	DR0012969	MCFN01000727.1	334289	334634	C	11.0	0
ERVL	DR0012863	MCFN01000727.1	354578	354907	C	6.7	0
ERVL	DR0012863	MCFN01000727.1	365849	366183	+	9.0	0
ERVL	DR0012935	MCFN01000727.1	369155	369653	C	24.3	0
ERVL	DR0012936	MCFN01000727.1	380250	380805	+	12.8	0
ERVL	DR0012824	MCFN01000727.1	386887	387615	C	6.8	0
ERVL	DR0012863	MCFN01000727.1	389818	390615	C	5.5	0
ERV1	DR0012879	MCFN01000727.1	390617	390763	C	1.4	0
ERVL	DR0012923	MCFN01000728.1	1081	1247	C	24.6	0
ERVL	DR0012974	MCFN01000728.1	166410	166774	C	25.6	0
ERVL	DR0012958	MCFN01000728.1	226798	226852	C	20.0	0
ERVL	DR0012974	MCFN01000728.1	235214	235503	+	22.9	0
ERV1	DR0012922	MCFN01000728.1	240579	240744	+	10.2	0
ERVL	DR0012850	MCFN01000728.1	246415	246751	+	1.2	0
ERV1	DR0012851	MCFN01000728.1	257390	257489	C	23.0	0
ERVL	DR0012943	MCFN01000728.1	308452	308782	C	11.9	0
ERVL	DR0012935	MCFN01000729.1	28707	28859	C	18.9	0
ERVL	DR0012923	MCFN01000729.1	29257	29329	C	21.9	0
ERV1	DR0012931	MCFN01000729.1	112279	112650	C	31.3	0
ERVL	DR0012958	MCFN01000729.1	160919	161298	C	15.9	0
ERVL	DR0012935	MCFN01000729.1	165187	165705	C	20.4	0
ERVL	DR0012848	MCFN01000729.1	190915	191830	C	8.3	0
ERVL	DR0012954	MCFN01000729.1	220333	220582	C	3.6	0
ERVL	DR0012974	MCFN01000729.1	233268	233575	+	26.7	0
ERVL	DR0012935	MCFN01000730.1	60668	60917	C	22.0	0
ERVL	DR0012935	MCFN01000730.1	60935	61078	C	27.9	0
ERVL	DR0012974	MCFN01000730.1	129021	129103	+	20.5	0
ERVL	DR0012991	MCFN01000730.1	349280	349610	C	16.6	0
ERVL	DR0012935	MCFN01000731.1	685	1194	C	17.0	0
ERVL	DR0012935	MCFN01000731.1	3762	4271	C	17.0	0
ERVL	DR0012809	MCFN01000731.1	70421	70651	+	23.7	0
ERVL	DR0012991	MCFN01000731.1	212581	212913	C	19.3	0
ERVL	DR0012954	MCFN01000731.1	241775	242276	+	4.0	0
ERVL	DR0012970	MCFN01000731.1	269351	269657	C	17.1	0
ERVL	DR0012943	MCFN01000731.1	270463	270804	C	14.8	0
ERVL	DR0012936	MCFN01000731.1	312967	313049	+	14.5	0
ERVL	DR0012970	MCFN01000731.1	353589	353961	C	13.7	0
ERVL	DR0012929	MCFN01000732.1	130249	130510	C	14.4	0
ERVL	DR0012920	MCFN01000732.1	207357	207629	C	14.1	0
ERVL	DR0012838	MCFN01000732.1	305015	305337	+	16.1	0
ERVL	DR0012890	MCFN01000732.1	366969	367259	C	3.8	0
ERVL	DR0012959	MCFN01000733.1	1461	1686	+	14.2	0
ERVL	DR0012850	MCFN01000733.1	11248	11582	C	2.4	0
ERVL	DR0012935	MCFN01000733.1	15596	16166	+	28.5	0
ERVL	DR0012891	MCFN01000733.1	37534	38089	+	9.2	0
ERVL	DR0012848	MCFN01000733.1	50570	51483	C	9.1	0
ERVL	DR0012890	MCFN01000733.1	63376	63801	+	5.9	0
ERVL	DR0012942	MCFN01000733.1	67736	69480	C	24.5	0
ERVL	DR0012920	MCFN01000733.1	69588	69846	C	14.9	0
ERVL	DR0012974	MCFN01000733.1	75473	76004	+	23.8	0
ERV1	DR0012855	MCFN01000733.1	115160	115727	+	3.2	0
ERVL	DR0012974	MCFN01000733.1	126292	126369	+	20.5	0
ERVL	DR0012974	MCFN01000733.1	140043	140210	C	28.6	0
ERVL	DR0012942	MCFN01000733.1	164566	164894	C	5.2	0
ERVL	DR0012929	MCFN01000733.1	183226	183487	+	17.2	0
ERVL	DR0012827	MCFN01000733.1	230341	230431	+	14.3	0
ERVL	DR0012908	MCFN01000733.1	231954	234255	+	11.2	0
ERVL	DR0012961	MCFN01000733.1	234671	235086	C	27.9	0
ERVL	DR0012935	MCFN01000733.1	237622	237688	C	29.9	0
ERVL	DR0012935	MCFN01000733.1	237745	238924	C	21.0	0
ERVL	DR0012935	MCFN01000733.1	275935	276447	C	23.2	0
ERVL	DR0012890	MCFN01000734.1	5912	6098	C	7.0	0
ERV1	DR0012912	MCFN01000734.1	47621	47683	C	9.5	0
ERVL	DR0012863	MCFN01000734.1	54877	60830	C	7.3	0
ERVL	DR0012929	MCFN01000734.1	73551	74022	C	20.2	0
ERVL	DR0012929	MCFN01000734.1	75535	76063	+	14.2	0
ERVL	DR0012969	MCFN01000734.1	77623	77951	C	11.8	0
ERVL	DR0012929	MCFN01000734.1	104599	104731	C	18.9	0
ERVL	DR0012974	MCFN01000734.1	140012	140544	C	26.9	0
ERVL	DR0012961	MCFN01000734.1	165312	165696	C	23.5	0
ERVL	DR0012961	MCFN01000734.1	165751	166068	C	31.0	0
ERVL	DR0012962	MCFN01000734.1	187835	188095	C	28.6	0
ERVL	DR0012835	MCFN01000735.1	1351	1455	+	23.4	0
ERVL	DR0012832	MCFN01000735.1	14780	15175	+	3.5	0
ERVL	DR0012994	MCFN01000735.1	17315	17581	+	2.6	0
ERVL	DR0012994	MCFN01000735.1	17909	18390	+	3.3	0
ERVL	DR0012936	MCFN01000735.1	79789	79860	+	16.5	0
ERVL	DR0012929	MCFN01000735.1	100147	100672	+	16.9	0
ERVL	DR0012935	MCFN01000735.1	254347	254925	+	18.6	0
ERVL	DR0012974	MCFN01000735.1	322396	322689	+	24.0	0
ERVL	DR0012908	MCFN01000735.1	351016	351565	C	8.7	0
ERVL	DR0012986	MCFN01000735.1	361554	361898	C	11.1	0
ERVL	DR0012832	MCFN01000735.1	373572	373922	C	5.3	0
ERVL	DR0012832	MCFN01000735.1	379634	379966	C	11.4	0
ERVL	DR0012942	MCFN01000736.1	1	498	+	8.8	0
ERV1	DR0012854	MCFN01000736.1	2856	3054	C	17.9	0
ERV1	DR0012854	MCFN01000736.1	3085	3217	C	19.7	0
ERV1	DR0012854	MCFN01000736.1	3516	3727	C	27.1	0
ERV1	DR0012854	MCFN01000736.1	3832	3985	C	20.3	0
ERV1	DR0012854	MCFN01000736.1	6569	6712	C	16.1	0
ERV1	DR0012854	MCFN01000736.1	7286	7480	C	14.9	0
ERV1	DR0012854	MCFN01000736.1	15092	15214	+	26.2	0
ERV1	DR0012902	MCFN01000736.1	16492	16975	C	8.9	0
ERV1	DR0012931	MCFN01000736.1	30515	30631	+	8.6	0
ERV1	DR0012906	MCFN01000736.1	31354	31732	+	33.8	0
ERV1	DR0012906	MCFN01000736.1	31929	32568	C	6.9	0
ERV1	DR0012906	MCFN01000736.1	32668	33147	C	33.3	0
ERV1	DR0012906	MCFN01000736.1	35702	36837	+	7.0	0
ERVL	DR0012824	MCFN01000736.1	55066	55428	C	22.9	0
ERVL	DR0012890	MCFN01000736.1	56224	59799	C	8.6	0
ERVL	DR0012942	MCFN01000736.1	62030	62509	C	33.1	0
ERVL	DR0012863	MCFN01000736.1	62694	63816	C	28.1	0
ERV1	DR0012922	MCFN01000736.1	75200	75730	+	7.0	0
ERV1	DR0012855	MCFN01000736.1	82491	83077	C	4.7	0
ERV1	DR0012922	MCFN01000736.1	100577	101127	+	21.5	0
ERVL	DR0012832	MCFN01000736.1	102969	104874	C	5.7	0
ERV1	DR0012855	MCFN01000736.1	106593	107162	C	4.0	0
ERVL	DR0012848	MCFN01000736.1	107814	108604	C	15.8	0
ERV1	DR0012922	MCFN01000736.1	109075	109603	C	7.4	0
ERVK	DR0012911	MCFN01000736.1	114093	114317	C	31.5	0
ERVK	DR0012825	MCFN01000736.1	115018	115582	C	32.0	0
ERVL	DR0012890	MCFN01000736.1	116141	116181	+	4.9	0
ERVL	DR0012954	MCFN01000736.1	117973	118580	C	1.7	0
ERVL	DR0012969	MCFN01000736.1	122776	123124	C	14.7	0
ERVL	DR0012823	MCFN01000736.1	127925	128475	C	11.1	0
ERVL	DR0012969	MCFN01000736.1	157239	157586	+	12.4	0
ERVL	DR0012891	MCFN01000736.1	168894	169445	C	9.3	0
ERVL	DR0012970	MCFN01000736.1	184996	185231	C	14.3	0
ERVL	DR0012969	MCFN01000736.1	185249	185312	+	12.5	0
ERVL	DR0012920	MCFN01000736.1	187948	188164	C	16.7	0
ERVL	DR0012920	MCFN01000736.1	192425	192699	+	14.1	0
ERVL	DR0012942	MCFN01000736.1	193398	194667	+	21.5	0
ERV1	DR0012857	MCFN01000736.1	198787	198823	+	22.4	0
ERVL	DR0012827	MCFN01000736.1	198824	199269	+	8.0	0
ERVL	DR0012943	MCFN01000736.1	201236	201552	C	16.9	0
ERVL	DR0012920	MCFN01000736.1	209366	209637	+	16.1	0
ERVL	DR0012970	MCFN01000736.1	216980	217327	+	17.4	0
ERVL	DR0012936	MCFN01000736.1	225064	225590	+	10.5	0
ERVL	DR0012920	MCFN01000736.1	229871	230135	+	12.6	0
ERVL	DR0012936	MCFN01000736.1	230468	230531	+	9.4	0
ERVL	DR0012962	MCFN01000736.1	230565	233407	+	13.6	0
ERVL	DR0012848	MCFN01000736.1	237092	237387	C	28.6	0
ERVL	DR0012861	MCFN01000736.1	249360	249458	+	3.0	0
ERVL	DR0012863	MCFN01000736.1	251257	252738	+	19.3	0
ERVL	DR0012942	MCFN01000736.1	252749	254281	+	10.6	0
ERVL	DR0012943	MCFN01000736.1	255915	256004	+	5.6	0
ERVL	DR0012943	MCFN01000736.1	256018	256124	+	17.3	0
ERVL	DR0012823	MCFN01000736.1	257634	258191	+	8.9	0
ERVL	DR0012986	MCFN01000736.1	279338	279660	C	9.3	0
ERVL	DR0012850	MCFN01000736.1	306380	306713	C	4.8	0
ERVL	DR0012861	MCFN01000736.1	334721	335295	C	8.3	0
ERVL	DR0012936	MCFN01000736.1	338891	339419	+	9.3	0
ERV1	DR0012922	MCFN01000736.1	371004	371173	+	20.7	0
ERVL	DR0012936	MCFN01000736.1	371176	371713	C	9.8	0
ERV1	DR0012922	MCFN01000736.1	371714	372081	+	17.6	0
ERVL	DR0012872	MCFN01000736.1	372291	372547	C	11.4	0
ERV1	DR0012992	MCFN01000736.1	373279	373936	+	7.9	0
ERV1	DR0012854	MCFN01000736.1	374809	375028	+	13.3	0
ERV1	DR0012854	MCFN01000736.1	375387	375564	+	14.8	0
ERV1	DR0012854	MCFN01000736.1	376535	376724	C	16.9	0
ERV1	DR0012854	MCFN01000736.1	376882	377021	C	15.4	0
ERV1	DR0012854	MCFN01000736.1	377765	377914	C	14.0	0
ERV1	DR0012854	MCFN01000736.1	378521	378722	C	20.9	0
ERV1	DR0012854	MCFN01000736.1	378902	379088	C	17.9	0
ERV1	DR0012854	MCFN01000736.1	379516	379684	C	11.5	0
ERVL	DR0012970	MCFN01000737.1	163460	163791	+	17.2	0
ERVL	DR0012929	MCFN01000738.1	11442	11967	+	19.6	0
ERVL	DR0012974	MCFN01000738.1	22459	23032	+	22.1	0
ERVL	DR0012969	MCFN01000738.1	36694	36801	C	13.5	0
ERVL	DR0012853	MCFN01000738.1	36820	37032	+	21.2	0
ERVL	DR0012853	MCFN01000738.1	37098	37287	+	20.0	0
ERVL	DR0012935	MCFN01000738.1	41848	42415	C	21.0	0
ERVL	DR0012935	MCFN01000738.1	42418	42703	+	29.7	0
ERVL	DR0012910	MCFN01000738.1	50437	50767	C	21.9	0
ERV1	DR0012879	MCFN01000738.1	50849	51883	C	3.8	0
ERV1	DR0012879	MCFN01000738.1	52566	52800	C	0.8	0
ERVL	DR0012929	MCFN01000738.1	70773	71016	C	14.6	0
ERVL	DR0012929	MCFN01000738.1	71046	71262	C	15.9	0
ERV1	DR0012857	MCFN01000738.1	71584	71750	+	15.6	0
ERVL	DR0012958	MCFN01000738.1	71792	72609	C	26.3	0
ERVL	DR0012954	MCFN01000738.1	80808	81385	+	2.1	0
ERV1	DR0012854	MCFN01000738.1	83114	83252	C	28.8	0
ERVL	DR0012974	MCFN01000738.1	83791	84111	+	25.0	0
ERVL	DR0012872	MCFN01000738.1	84530	84610	+	13.2	0
ERV1	DR0012914	MCFN01000738.1	86621	87129	+	17.3	0
ERVL	DR0012929	MCFN01000738.1	94987	95543	+	19.4	0
ERVL	DR0012929	MCFN01000738.1	109185	109494	C	18.9	0
ERVL	DR0012974	MCFN01000738.1	123564	123787	+	30.5	0
ERVL	DR0012958	MCFN01000738.1	127290	127417	+	22.7	0
ERVL	DR0012932	MCFN01000738.1	132710	133447	C	8.7	0
ERVL	DR0012929	MCFN01000738.1	137830	138281	+	23.1	0
ERVL	DR0012923	MCFN01000738.1	173422	173534	+	16.1	0
ERV1	DR0012857	MCFN01000738.1	175247	175759	C	20.3	0
ERVL	DR0012935	MCFN01000738.1	179993	180174	+	21.4	0
ERVL	DR0012974	MCFN01000738.1	180390	180747	+	28.9	0
ERVL	DR0012974	MCFN01000738.1	180813	180986	+	25.8	0
ERVL	DR0012835	MCFN01000738.1	182127	182243	C	17.2	0
ERVL	DR0012908	MCFN01000738.1	183287	183350	+	14.1	0
ERVL	DR0012890	MCFN01000738.1	187966	188007	+	2.4	0
ERVL	DR0012935	MCFN01000738.1	195269	195425	C	24.5	0
ERVL	DR0012981	MCFN01000738.1	196946	197121	C	17.4	0
ERV1	DR0012866	MCFN01000738.1	205640	206028	+	4.6	0
ERVL	DR0012958	MCFN01000738.1	211662	212246	C	27.9	0
ERVL	DR0012974	MCFN01000738.1	224680	224942	+	30.7	0
ERVL	DR0012974	MCFN01000738.1	230121	230670	+	23.5	0
ERVL	DR0012929	MCFN01000738.1	232287	232795	+	16.0	0
ERVL	DR0012935	MCFN01000738.1	234881	235378	C	26.3	0
ERVL	DR0012891	MCFN01000738.1	240724	240851	C	18.0	0
ERV1	DR0012914	MCFN01000738.1	247193	247313	+	14.1	0
ERV1	DR0012914	MCFN01000738.1	248230	248325	+	17.9	0
ERVL	DR0012823	MCFN01000738.1	251748	252100	+	10.6	0
ERVL	DR0012929	MCFN01000738.1	253108	253408	+	20.6	0
ERVL	DR0012850	MCFN01000738.1	254596	254918	C	2.8	0
ERVL	DR0012920	MCFN01000738.1	261292	261553	C	10.9	0
ERVL	DR0012981	MCFN01000738.1	263260	263300	+	21.6	0
ERVL	DR0012929	MCFN01000738.1	263302	263469	+	18.0	0
ERVL	DR0012958	MCFN01000738.1	264578	265406	C	24.9	0
ERVL	DR0012935	MCFN01000738.1	281223	281374	+	21.6	0
ERVL	DR0012929	MCFN01000738.1	296558	297081	+	13.9	0
ERVL	DR0012929	MCFN01000738.1	297235	297461	+	14.6	0
ERVL	DR0012935	MCFN01000738.1	303911	304459	C	24.4	0
ERVL	DR0012974	MCFN01000738.1	305713	306078	C	25.9	0
ERVL	DR0012974	MCFN01000738.1	312557	312811	+	26.7	0
ERVL	DR0012935	MCFN01000738.1	330558	331056	+	22.2	0
ERVL	DR0012974	MCFN01000738.1	336785	337070	+	35.9	0
ERV1	DR0012857	MCFN01000738.1	338634	339008	C	24.2	0
ERVL	DR0012897	MCFN01000738.1	347485	348101	C	14.3	0
ERVL	DR0012932	MCFN01000738.1	351568	351699	+	6.1	0
ERVL	DR0012897	MCFN01000738.1	357817	358454	C	13.4	0
ERVL	DR0012929	MCFN01000738.1	366912	367480	C	16.3	0
ERVL	DR0012827	MCFN01000738.1	369253	369814	C	8.5	0
ERVL	DR0012961	MCFN01000738.1	372477	372612	C	26.1	0
ERVL	DR0012936	MCFN01000738.1	373597	374167	C	18.0	0
ERVL	DR0012890	MCFN01000738.1	376348	376930	C	2.7	0
ERVL	DR0012969	MCFN01000739.1	41858	42206	+	8.5	0
ERVL	DR0012970	MCFN01000739.1	47584	47926	+	15.5	0
ERVL	DR0012969	MCFN01000739.1	61426	61762	+	11.3	0
ERVL	DR0012942	MCFN01000739.1	82901	85487	C	21.9	0
ERVL	DR0012910	MCFN01000739.1	85497	86251	C	30.1	0
ERVL	DR0012942	MCFN01000739.1	86790	87106	C	18.4	0
ERVL	DR0012920	MCFN01000739.1	124338	124567	+	10.6	0
ERVL	DR0012848	MCFN01000739.1	204044	204290	C	4.5	0
ERVL	DR0012935	MCFN01000739.1	227518	227661	+	25.3	0
ERVL	DR0012969	MCFN01000739.1	236784	237127	+	11.0	0
ERVL	DR0012986	MCFN01000739.1	259389	259732	C	6.7	0
ERVL	DR0012969	MCFN01000739.1	309935	310258	C	8.9	0
ERVL	DR0012974	MCFN01000739.1	318018	318071	+	16.7	0
ERVL	DR0012935	MCFN01000739.1	343249	343623	C	26.2	0
ERVL	DR0012958	MCFN01000739.1	354259	354710	+	22.8	0
ERVL	DR0012958	MCFN01000739.1	354754	354986	+	22.2	0
ERV1	DR0012931	MCFN01000740.1	107615	107777	C	28.9	0
ERVL	DR0012935	MCFN01000740.1	115393	115965	C	16.0	0
ERVL	DR0012920	MCFN01000740.1	322331	322394	+	14.1	0
ERVL	DR0012920	MCFN01000741.1	71289	71390	+	13.4	0
ERVL	DR0012959	MCFN01000741.1	114515	115060	+	11.9	0
ERVL	DR0012954	MCFN01000741.1	279525	280100	C	3.3	0
ERVL	DR0012920	MCFN01000741.1	342034	342282	C	11.7	0
ERVL	DR0012943	MCFN01000741.1	367261	367589	+	11.0	0
ERVK	DR0012877	MCFN01000742.1	27982	28283	C	5.0	0
ERVL	DR0012939	MCFN01000742.1	89801	89845	+	8.9	0
ERVK	DR0012877	MCFN01000742.1	229267	230762	C	4.2	0
ERVL	DR0012920	MCFN01000742.1	337151	337415	C	15.3	0
ERVL	DR0012936	MCFN01000742.1	364921	364970	+	6.0	0
ERVL	DR0012970	MCFN01000742.1	366749	367091	+	14.5	0
ERVL	DR0012923	MCFN01000743.1	4379	4424	C	15.2	0
ERVL	DR0012936	MCFN01000743.1	7027	7586	C	11.8	0
ERV1	DR0012844	MCFN01000743.1	7607	8228	C	22.2	0
ERVL	DR0012961	MCFN01000743.1	9015	9187	C	22.2	0
ERVL	DR0012935	MCFN01000743.1	21534	22079	C	18.7	0
ERV1	DR0012866	MCFN01000743.1	36655	36855	+	32.7	0
ERVL	DR0012969	MCFN01000743.1	80540	80700	+	13.0	0
ERVL	DR0012863	MCFN01000743.1	89148	89498	+	8.9	0
ERVL	DR0012974	MCFN01000743.1	97806	98373	+	23.0	0
ERVL	DR0012942	MCFN01000743.1	113816	114160	+	9.9	0
ERVL	DR0012910	MCFN01000743.1	149767	150087	+	18.5	0
ERVL	DR0012890	MCFN01000743.1	150531	151115	C	6.0	0
ERVL	DR0012943	MCFN01000743.1	152703	153046	C	15.3	0
ERVL	DR0012942	MCFN01000743.1	193640	193985	+	16.3	0
ERVL	DR0012942	MCFN01000743.1	194034	194809	+	16.1	0
ERVL	DR0012824	MCFN01000743.1	194811	195990	+	7.7	0
ERVL	DR0012863	MCFN01000743.1	197252	199568	+	7.9	0
ERVL	DR0012954	MCFN01000743.1	201326	201879	C	3.2	0
ERVL	DR0012974	MCFN01000743.1	203830	204151	C	27.3	0
ERVL	DR0012872	MCFN01000743.1	228590	228720	+	17.4	0
ERVL	DR0012891	MCFN01000743.1	245547	246103	+	6.5	0
ERV1	DR0012912	MCFN01000743.1	262407	262454	+	6.2	0
ERV1	DR0012857	MCFN01000743.1	262814	263019	+	21.8	0
ERVL	DR0012935	MCFN01000743.1	263563	263621	C	24.9	0
ERV1	DR0012992	MCFN01000743.1	263622	264306	C	6.9	0
ERVL	DR0012923	MCFN01000743.1	264315	264442	C	21.1	0
ERV1	DR0012866	MCFN01000743.1	270165	270477	C	12.9	0
ERV1	DR0012855	MCFN01000743.1	272545	272610	C	7.6	0
ERV1	DR0012857	MCFN01000743.1	273278	273319	+	28.4	0
ERVL	DR0012890	MCFN01000743.1	275993	276626	C	6.6	0
ERVL	DR0012890	MCFN01000743.1	276636	277864	C	9.6	0
