family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	TguLTR5d	NW_009211006.1	1422	1563	C	12.200	0
ERVL	TguLTR5d	NW_009211006.1	1697	1940	C	19.600	0
ERVL	TguLTR5d	NW_009211006.1	24384	24433	C	20.000	0
ERVL	TguLTR5d	NW_009211007.1	103901	104125	+	20.100	0
ERVL	TguLTR5d	NW_009211007.1	104255	104392	+	12.900	0
ERVL	TguLTR5e	NW_009211007.1	139180	139301	C	20.000	0
ERVL	TguLTR5e	NW_009211007.1	157405	157518	C	30.900	0
ERVL	TguLTR5d	NW_009211008.1	18478	19052	C	15.200	0
ERVL	TguLTR5e	NW_009211011.1	9341	9459	C	25.600	0
ERVL	TguLTR5d	NW_009211011.1	48371	48947	+	7.600	0
ERVL	TguLTR5d	NW_009211013.1	8240	8387	C	11.500	0
ERVL	TguLTR5d	NW_009211013.1	8654	8761	C	16.900	0
ERVL	TguLTR5d	NW_009211016.1	25257	25832	+	10.800	0
ERVL	TguLTR5d	NW_009211018.1	12006	12253	+	19.300	0
ERVL	TguLTR5d	NW_009211018.1	12384	12517	+	13.000	0
ERVL	TguLTR5d	NW_009211018.1	54149	54488	+	9.200	0
ERVL	TguLTR5d	NW_009211022.1	136299	136834	C	23.600	0
ERVL	TguLTR5d	NW_009211023.1	63966	64540	+	13.900	0
ERVL	TguLTR5d	NW_009211023.1	134395	134709	C	9.500	0
ERVL	TguLTR5d	NW_009211023.1	134920	134984	C	15.400	0
ERVL	TguLTR5e	NW_009211024.1	3751	4343	+	20.500	0
ERVL	TguLTR5d	NW_009211024.1	8310	8444	C	13.600	0
ERVL	TguLTR5d	NW_009211024.1	8567	8814	C	19.700	0
ERVL	TguLTR5d	NW_009211024.1	10894	11054	C	26.400	0
ERVL	TguLTR5d	NW_009211024.1	11094	11532	C	26.400	0
ERVL	TguLTR5d	NW_009211030.1	15135	15692	C	22.100	0
ERVL	TguLTR5d	NW_009211030.1	16970	17102	+	26.700	0
ERVL	TguLTR5e	NW_009211033.1	8954	9487	C	22.600	0
ERVL	TguLTR5d	NW_009211035.1	454	585	C	19.900	0
ERVL	TguLTR5d	NW_009211038.1	1068	1177	+	17.600	0
ERVL	TguLTR5d	NW_009211039.1	26780	26916	C	10.700	0
ERVL	TguLTR5d	NW_009211039.1	27047	27294	C	18.500	0
ERVL	TguLTR5e	NW_009211039.1	40425	40547	+	21.800	0
ERVL	TguLTR5d	NW_009211043.1	29067	29638	+	13.100	17
ERVL	TguLTR5d	NW_009211043.1	33636	34225	C	21.000	0
ERVL	TguLTR5d	NW_009211043.1	79075	79168	+	19.100	0
ERVL	TguLTR5d	NW_009211043.1	79299	79418	+	6.900	0
ERVL	TguLTR5d	NW_009211044.1	13525	14100	C	10.600	0
ERVL	TguLTR5d	NW_009211045.1	61	168	C	14.100	0
ERVL	TguLTR5e	NW_009211045.1	169	568	+	17.800	0
ERVL	TguLTR5d	NW_009211045.1	901	1175	+	15.400	0
ERVL	TguLTR5d	NW_009211049.1	78	316	C	14.800	0
ERVL	TguLTR5d	NW_009211050.1	1	74	C	5.400	0
ERVL	TguLTR5d	NW_009211050.1	1077	1210	C	11.200	0
ERVL	TguLTR5d	NW_009211050.1	14668	15262	C	13.300	0
ERVL	TguLTR5d	NW_009211050.1	85377	85950	+	14.900	0
ERVL	TguLTR5e	NW_009211053.1	7670	7735	+	28.800	0
ERVL	TguLTR5e	NW_009211055.1	1394	1515	+	27.600	0
ERVL	TguLTR5d	NW_009211055.1	21050	21605	+	21.600	0
ERVL	TguLTR5d	NW_009211055.1	23395	23827	+	12.300	0
ERVL	TguLTR5d	NW_009211055.1	27578	28165	C	14.200	0
ERVL	TguLTR5d	NW_009211055.1	30272	30720	+	15.500	0
ERVL	TguLTR5d	NW_009211058.1	826	1073	+	18.500	0
ERVL	TguLTR5d	NW_009211058.1	1203	1319	+	29.500	0
ERVL	TguLTR5d	NW_009211058.1	1766	1864	+	18.500	0
ERVL	TguLTR5e	NW_009211058.1	3301	3421	C	27.700	0
ERVL	TguLTR5e	NW_009211058.1	21114	21233	C	29.600	0
ERVL	TguLTR5d	NW_009211060.1	8790	9377	C	14.400	0
ERVL	TguLTR5e	NW_009211060.1	39964	40532	C	24.600	0
ERVL	TguLTR5d	NW_009211061.1	3791	4023	+	18.000	0
ERVL	TguLTR5d	NW_009211061.1	4153	4299	+	12.200	0
ERVL	TguLTR5d	NW_009211062.1	38980	39013	+	0.000	0
ERVL	TguLTR5e	NW_009211062.1	47925	48044	C	23.700	0
ERVL	TguLTR5e	NW_009211063.1	16299	16419	+	24.400	0
ERVL	TguLTR5d	NW_009211064.1	4213	4785	+	18.600	0
ERVL	TguLTR5e	NW_009211066.1	5729	6297	+	19.700	0
ERVL	TguLTR5d	NW_009211071.1	3729	4324	C	25.600	0
ERVL	TguLTR5d	NW_009211071.1	67844	68450	+	12.900	0
ERVL	TguLTR5e	NW_009211072.1	1709	2090	+	19.700	0
ERVL	TguLTR5d	NW_009211072.1	3775	3861	C	19.500	0
ERVL	TguLTR5d	NW_009211075.1	34427	35020	+	6.600	0
ERVL	TguLTR5d	NW_009211075.1	117219	117779	+	25.800	0
ERVL	TguLTR5d	NW_009211076.1	9929	10046	C	11.700	0
ERVL	TguLTR5d	NW_009211076.1	10069	10449	C	18.100	0
ERVL	TguLTR5d	NW_009211076.1	44213	44747	C	18.700	0
ERVL	TguLTR5d	NW_009211077.1	48976	49552	C	14.900	0
ERVL	TguLTR5d	NW_009211077.1	81059	81306	+	19.000	0
ERVL	TguLTR5d	NW_009211077.1	81433	81567	+	12.900	0
ERVL	TguLTR5e	NW_009211077.1	83498	84087	+	17.900	0
ERVL	TguLTR5d	NW_009211078.1	52467	53029	C	14.300	0
ERVL	TguLTR5d	NW_009211078.1	65472	65719	+	18.300	0
ERVL	TguLTR5d	NW_009211078.1	65854	65988	+	12.000	0
ERVL	TguLTR5d	NW_009211078.1	75444	75972	C	44.100	0
ERVL	TguLTR5d	NW_009211082.1	103	660	+	25.000	0
ERVL	TguLTR5d	NW_009211082.1	16905	17152	+	19.300	0
ERVL	TguLTR5d	NW_009211082.1	17280	17417	+	10.700	0
ERVL	TguLTR5e	NW_009211082.1	23197	23315	+	23.100	0
ERVL	TguLTR5e	NW_009211082.1	57189	57308	C	24.200	0
ERVL	TguLTR5d	NW_009211083.1	18802	18923	+	14.300	0
ERVL	TguLTR5d	NW_009211085.1	22798	22933	+	25.800	0
ERVL	TguLTR5d	NW_009211085.1	23139	23254	+	16.500	0
ERVL	TguLTR5d	NW_009211087.1	2991	3269	C	16.500	0
ERVL	TguLTR5d	NW_009211090.1	220853	221431	C	9.100	0
ERVL	TguLTR5e	NW_009211090.1	252197	252724	+	24.800	0
ERVL	TguLTR5d	NW_009211091.1	3910	4483	+	15.800	0
ERVL	TguLTR5d	NW_009211091.1	4508	4620	C	13.100	0
ERVL	TguLTR5d	NW_009211091.1	4750	4998	C	21.600	0
ERVL	TguLTR5d	NW_009211092.1	13314	13907	C	19.800	0
ERVL	TguLTR5d	NW_009211093.1	74	321	+	19.300	0
ERVL	TguLTR5d	NW_009211093.1	452	589	+	10.700	0
ERVL	TguLTR5e	NW_009211098.1	3891	4025	+	31.500	0
ERVL	TguLTR5e	NW_009211099.1	4459	4987	C	20.200	0
ERVL	TguLTR5d	NW_009211099.1	6379	6911	+	24.300	0
ERVL	TguLTR5d	NW_009211105.1	900	1480	+	8.300	0
ERVL	TguLTR5d	NW_009211108.1	79	353	C	16.700	0
ERVL	TguLTR5d	NW_009211109.1	6760	7342	+	24.900	0
ERVL	TguLTR5e	NW_009211109.1	10033	10151	C	28.200	0
ERVL	TguLTR5d	NW_009211109.1	16620	16862	+	20.800	0
ERVL	TguLTR5d	NW_009211109.1	16990	17127	+	15.200	0
ERVL	TguLTR5e	NW_009211113.1	13316	13867	C	25.300	0
ERVL	TguLTR5d	NW_009211116.1	32202	32340	C	12.100	0
ERVL	TguLTR5d	NW_009211116.1	32477	32711	C	17.300	0
ERVL	TguLTR5d	NW_009211117.1	2945	3195	+	20.400	0
ERVL	TguLTR5d	NW_009211117.1	3319	3460	+	17.200	0
ERVL	TguLTR5d	NW_009211117.1	3744	4300	+	20.900	0
ERVL	TguLTR5e	NW_009211117.1	13475	13593	+	24.600	0
ERVL	TguLTR5d	NW_009211117.1	19055	19301	+	21.400	0
ERVL	TguLTR5d	NW_009211117.1	19432	19571	+	10.000	0
ERVL	TguLTR5d	NW_009211118.1	5115	5249	C	12.900	0
ERVL	TguLTR5d	NW_009211118.1	5379	5626	C	18.900	0
ERVL	TguLTR5d	NW_009211121.1	15359	15923	+	24.200	0
ERVL	TguLTR5d	NW_009211123.1	16606	17174	C	12.500	0
ERVL	TguLTR5d	NW_009211128.1	9583	9824	+	9.100	0
ERVL	TguLTR5e	NW_009211128.1	72378	72498	+	22.500	0
ERVL	TguLTR5e	NW_009211128.1	86731	87315	C	16.600	0
ERVL	TguLTR5e	NW_009211128.1	87321	87709	C	15.900	0
ERVL	TguLTR5d	NW_009211129.1	7516	7635	C	6.900	0
ERVL	TguLTR5d	NW_009211129.1	7766	8013	C	18.900	0
ERVL	TguLTR5e	NW_009211129.1	17914	18034	+	23.500	0
ERVL	TguLTR5d	NW_009211130.1	17542	18106	C	62.000	0
ERVL	TguLTR5e	NW_009211134.1	2313	2913	+	22.200	0
ERVL	TguLTR5d	NW_009211134.1	9528	10146	C	7.800	0
ERVL	TguLTR5d	NW_009211135.1	55	192	C	10.600	0
ERVL	TguLTR5d	NW_009211135.1	329	575	C	17.300	0
ERVL	TguLTR5d	NW_009211135.1	576	862	C	17.900	0
ERVL	TguLTR5d	NW_009211135.1	37032	37180	+	16.100	0
ERVL	TguLTR5e	NW_009211135.1	91197	91770	C	18.000	0
ERVL	TguLTR5e	NW_009211135.1	103415	103648	C	27.000	0
ERVL	TguLTR5e	NW_009211135.1	103686	103966	C	16.000	0
ERVL	TguLTR5d	NW_009211136.1	1	105	+	16.600	0
ERVL	TguLTR5e	NW_009211137.1	5197	5327	+	14.500	0
ERVL	TguLTR5d	NW_009211137.1	13632	13695	C	18.100	0
ERVL	TguLTR5d	NW_009211137.1	14029	14138	C	17.600	0
ERVL	TguLTR5e	NW_009211140.1	5884	6005	C	24.100	0
ERVL	TguLTR5d	NW_009211141.1	62447	62672	+	19.800	0
ERVL	TguLTR5d	NW_009211141.1	62802	62943	+	11.300	0
ERVL	TguLTR5e	NW_009211143.1	13638	13745	C	25.000	0
ERVL	TguLTR5d	NW_009211145.1	5867	6472	+	6.400	0
ERVL	TguLTR5e	NW_009211147.1	9481	9907	+	21.000	0
ERVL	TguLTR5e	NW_009211147.1	10132	10232	+	26.700	0
ERVL	TguLTR5d	NW_009211149.1	1965	2102	C	12.800	0
ERVL	TguLTR5d	NW_009211149.1	2213	2449	C	22.600	0
ERVL	TguLTR5e	NW_009211149.1	2551	2669	+	26.500	0
ERVL	TguLTR5e	NW_009211149.1	39908	40478	C	22.100	0
ERVL	TguLTR5d	NW_009211151.1	1	237	C	7.600	0
ERVL	TguLTR5d	NW_009211151.1	25345	25628	+	16.900	0
ERVL	TguLTR5d	NW_009211151.1	25630	25725	+	20.400	0
ERVL	TguLTR5d	NW_009211158.1	21139	21732	+	6.400	0
ERVL	TguLTR5d	NW_009211164.1	10571	11139	C	25.500	0
ERVL	TguLTR5d	NW_009211164.1	13672	13919	+	22.000	0
ERVL	TguLTR5d	NW_009211164.1	14049	14185	+	12.900	0
ERVL	TguLTR5d	NW_009211164.1	20957	21531	+	7.500	0
ERVL	TguLTR5e	NW_009211164.1	55516	55636	C	19.300	0
ERVL	TguLTR5e	NW_009211164.1	70581	70703	+	29.500	0
ERVL	TguLTR5d	NW_009211166.1	53431	54023	C	68.300	0
ERVL	TguLTR5d	NW_009211166.1	68094	68672	C	9.400	0
ERVL	TguLTR5d	NW_009211167.1	7849	8406	+	17.800	0
ERVL	TguLTR5d	NW_009211172.1	3054	3600	+	12.600	0
ERVL	TguLTR5d	NW_009211187.1	13262	13856	C	9.100	0
ERVL	TguLTR5d	NW_009211188.1	5981	6304	C	18.600	0
ERVL	TguLTR5e	NW_009211188.1	14182	14303	C	20.300	0
ERVL	TguLTR5d	NW_009211190.1	8303	8865	+	12.800	0
ERVL	TguLTR5d	NW_009211192.1	70	340	C	17.000	0
ERVL	TguLTR5d	NW_009211192.1	3693	3837	C	16.300	0
ERVL	TguLTR5d	NW_009211192.1	3972	4251	C	14.800	0
ERVL	TguLTR5d	NW_009211195.1	976	1556	C	21.600	0
ERVL	TguLTR5d	NW_009211196.1	193	328	C	14.400	0
ERVL	TguLTR5d	NW_009211196.1	458	698	C	21.100	0
ERVL	TguLTR5d	NW_009211198.1	38363	38910	C	24.600	0
ERVL	TguLTR5d	NW_009211200.1	9717	9964	+	19.700	0
ERVL	TguLTR5d	NW_009211200.1	10094	10239	+	16.800	0
ERVL	TguLTR5d	NW_009211201.1	1	133	+	16.800	0
ERVL	TguLTR5d	NW_009211201.1	6659	7258	C	19.400	0
ERVL	TguLTR5d	NW_009211201.1	7805	8322	+	21.500	0
ERVL	TguLTR5e	NW_009211202.1	1192	1311	+	29.600	0
ERVL	TguLTR5d	NW_009211204.1	75	343	+	15.700	0
ERVL	TguLTR5d	NW_009211204.1	669	823	+	11.300	0
ERVL	TguLTR5d	NW_009211206.1	74150	74728	C	26.100	0
ERVL	TguLTR5d	NW_009211207.1	362	957	C	8.700	0
ERVL	TguLTR5d	NW_009211211.1	20667	21250	+	8.700	0
ERVL	TguLTR5d	NW_009211219.1	83576	84158	C	6.200	0
ERVL	TguLTR5e	NW_009211219.1	88160	88294	C	21.000	0
ERVL	TguLTR5d	NW_009211222.1	88223	88390	C	13.100	0
ERVL	TguLTR5d	NW_009211222.1	88521	88768	C	18.900	0
ERVL	TguLTR5d	NW_009211223.1	12021	12611	C	9.000	0
ERVL	TguLTR5d	NW_009211224.1	17773	17975	+	25.200	0
ERVL	TguLTR5d	NW_009211226.1	22212	22328	C	8.600	0
ERVL	TguLTR5d	NW_009211231.1	2028	2612	C	9.200	0
ERVL	TguLTR5d	NW_009211231.1	11796	12043	+	17.400	0
ERVL	TguLTR5d	NW_009211231.1	12173	12312	+	10.700	0
ERVL	TguLTR5d	NW_009211231.1	15418	16013	C	9.100	0
ERVL	TguLTR5e	NW_009211233.1	19972	20092	C	29.200	0
ERVL	TguLTR5e	NW_009211234.1	11697	11840	C	24.100	0
ERVL	TguLTR5e	NW_009211234.1	11868	11922	C	24.100	0
ERVL	TguLTR5e	NW_009211234.1	11948	12220	C	16.100	0
ERVL	TguLTR5d	NW_009211236.1	12772	12930	C	27.300	0
ERVL	TguLTR5d	NW_009211236.1	13049	13296	C	19.300	0
ERVL	TguLTR5d	NW_009211238.1	23189	23769	+	10.700	0
ERVL	TguLTR5d	NW_009211244.1	5316	5463	+	18.800	0
ERVL	TguLTR5d	NW_009211245.1	24479	24834	+	20.200	0
ERVL	TguLTR5d	NW_009211245.1	24861	25020	+	22.800	0
ERVL	TguLTR5d	NW_009211247.1	917	1144	+	18.400	0
ERVL	TguLTR5d	NW_009211247.1	1283	1423	+	12.900	0
ERVL	TguLTR5e	NW_009211247.1	3629	3745	C	26.500	0
ERVL	TguLTR5e	NW_009211248.1	6652	6873	C	22.400	0
ERVL	TguLTR5e	NW_009211248.1	6910	7196	C	13.900	0
ERVL	TguLTR5d	NW_009211252.1	13226	13775	C	25.400	0
ERVL	TguLTR5d	NW_009211255.1	107754	107871	+	16.200	0
ERVL	TguLTR5d	NW_009211256.1	32120	32714	+	8.700	0
ERVL	TguLTR5d	NW_009211257.1	858	1434	+	15.800	0
ERVL	TguLTR5d	NW_009211257.1	20561	20697	C	9.900	0
ERVL	TguLTR5d	NW_009211257.1	20828	21071	C	17.900	0
ERVL	TguLTR5e	NW_009211258.1	4695	4815	+	23.500	0
ERVL	TguLTR5d	NW_009211262.1	13068	13665	+	12.200	0
ERVL	TguLTR5d	NW_009211264.1	153	290	C	10.700	0
ERVL	TguLTR5d	NW_009211264.1	421	668	C	21.400	0
ERVL	TguLTR5d	NW_009211264.1	9264	9544	+	19.000	0
ERVL	TguLTR5e	NW_009211265.1	12231	12339	+	28.700	0
ERVL	TguLTR5d	NW_009211265.1	24195	24769	+	12.500	0
ERVL	TguLTR5e	NW_009211268.1	5834	5943	+	25.900	0
ERVL	TguLTR5d	NW_009211268.1	53610	53714	+	16.200	0
ERVL	TguLTR5d	NW_009211268.1	54059	54150	+	21.700	0
ERVL	TguLTR5d	NW_009211270.1	38450	39041	+	8.400	0
ERVL	TguLTR5d	NW_009211273.1	3260	3528	+	20.100	0
ERVL	TguLTR5d	NW_009211275.1	23281	23856	C	15.000	0
ERVL	TguLTR5e	NW_009211276.1	231	350	+	22.500	0
ERVL	TguLTR5d	NW_009211276.1	3852	3995	C	13.600	0
ERVL	TguLTR5d	NW_009211276.1	4110	4363	C	16.700	0
ERVL	TguLTR5d	NW_009211276.1	35249	35541	+	23.200	0
ERVL	TguLTR5d	NW_009211276.1	35650	35797	+	16.000	0
ERVL	TguLTR5e	NW_009211276.1	63478	63593	+	22.800	0
ERVL	TguLTR5d	NW_009211277.1	37764	38273	C	18.900	0
ERVL	TguLTR5e	NW_009211278.1	11875	11992	+	25.600	0
ERVL	TguLTR5d	NW_009211278.1	18507	19052	C	21.800	0
ERVL	TguLTR5e	NW_009211278.1	38179	38296	+	23.900	0
ERVL	TguLTR5e	NW_009211279.1	4213	4318	+	25.900	0
ERVL	TguLTR5d	NW_009211280.1	613	1154	+	17.800	0
ERVL	TguLTR5d	NW_009211280.1	12713	12960	+	23.600	0
ERVL	TguLTR5d	NW_009211280.1	13088	13226	+	10.600	0
ERVL	TguLTR5e	NW_009211280.1	13693	14060	C	25.100	0
ERVL	TguLTR5e	NW_009211280.1	14072	14157	C	19.000	0
ERVL	TguLTR5d	NW_009211281.1	23082	23665	+	9.900	0
ERVL	TguLTR5d	NW_009211290.1	7331	7424	C	11.200	0
ERVL	TguLTR5d	NW_009211290.1	17162	17307	C	11.800	0
ERVL	TguLTR5d	NW_009211290.1	17414	17704	C	17.300	0
ERVL	TguLTR5d	NW_009211290.1	24588	24642	C	14.600	0
ERVL	TguLTR5d	NW_009211290.1	24677	25220	C	14.500	0
ERVL	TguLTR5d	NW_009211290.1	31606	31708	C	8.800	0
ERVL	TguLTR5d	NW_009211291.1	18747	18884	C	13.000	0
ERVL	TguLTR5d	NW_009211291.1	19015	19262	C	19.200	0
ERVL	TguLTR5d	NW_009211294.1	31860	32106	+	19.600	0
ERVL	TguLTR5d	NW_009211294.1	32226	32377	+	10.600	0
ERVL	TguLTR5d	NW_009211294.1	51444	51997	C	23.200	0
ERVL	TguLTR5d	NW_009211295.1	3724	4276	C	23.500	0
ERVL	TguLTR5d	NW_009211295.1	4443	4699	C	25.300	0
ERVL	TguLTR5d	NW_009211297.1	31938	32235	+	13.600	0
ERVL	TguLTR5d	NW_009211297.1	32567	32703	+	14.600	0
ERVL	TguLTR5e	NW_009211297.1	41384	41507	C	24.700	0
ERVL	TguLTR5d	NW_009211300.1	5987	6213	+	23.100	0
ERVL	TguLTR5d	NW_009211300.1	6364	6485	+	15.800	0
ERVL	TguLTR5d	NW_009211302.1	6451	7021	C	12.100	0
ERVL	TguLTR5d	NW_009211303.1	4490	4609	C	14.900	0
ERVL	TguLTR5d	NW_009211303.1	4749	5023	C	18.100	0
ERVL	TguLTR5d	NW_009211305.1	27494	28084	+	10.000	0
ERVL	TguLTR5e	NW_009211310.1	51385	51503	+	23.900	0
ERVL	TguLTR5d	NW_009211311.1	60	297	C	17.100	0
ERVL	TguLTR5d	NW_009211311.1	26349	26929	C	13.400	0
ERVL	TguLTR5d	NW_009211312.1	6247	6405	+	8.800	0
ERVL	TguLTR5d	NW_009211312.1	8468	8532	+	8.200	0
ERVL	TguLTR5d	NW_009211313.1	2652	2939	+	17.700	0
ERVL	TguLTR5d	NW_009211313.1	3009	3580	C	11.700	0
ERVL	TguLTR5d	NW_009211313.1	30407	30630	+	23.100	0
ERVL	TguLTR5d	NW_009211313.1	30762	30879	+	16.500	0
ERVL	TguLTR5d	NW_009211315.1	2926	3483	+	25.500	0
ERVL	TguLTR5d	NW_009211316.1	6158	6757	C	7.700	0
ERVL	TguLTR5d	NW_009211325.1	3345	3903	+	29.900	0
ERVL	TguLTR5d	NW_009211326.1	1	85	+	17.100	0
ERVL	TguLTR5d	NW_009211326.1	9587	10180	C	10.000	0
ERVL	TguLTR5d	NW_009211328.1	80	296	C	16.400	0
ERVL	TguLTR5e	NW_009211329.1	575	818	C	27.100	0
ERVL	TguLTR5e	NW_009211329.1	1331	1465	+	20.700	0
ERVL	TguLTR5e	NW_009211329.1	1912	2020	C	17.400	0
ERVL	TguLTR5d	NW_009211333.1	14199	14732	+	21.100	0
ERVL	TguLTR5d	NW_009211338.1	4694	4845	+	23.100	0
ERVL	TguLTR5d	NW_009211338.1	5169	5243	+	13.700	0
ERVL	TguLTR5d	NW_009211338.1	5908	6144	+	23.300	0
ERVL	TguLTR5d	NW_009211340.1	1641	1907	+	16.100	0
ERVL	TguLTR5d	NW_009211340.1	2004	2142	+	17.600	0
ERVL	TguLTR5d	NW_009211341.1	10817	11391	C	13.900	0
ERVL	TguLTR5d	NW_009211342.1	227	369	+	15.500	0
ERVL	TguLTR5d	NW_009211342.1	598	733	+	12.900	0
ERVL	TguLTR5d	NW_009211344.1	33234	33831	C	10.600	0
ERVL	TguLTR5e	NW_009211344.1	38231	38347	+	26.300	0
ERVL	TguLTR5e	NW_009211349.1	68881	68967	+	19.500	0
ERVL	TguLTR5d	NW_009211354.1	3980	4114	C	12.900	0
ERVL	TguLTR5d	NW_009211354.1	4244	4491	C	18.900	0
ERVL	TguLTR5d	NW_009211355.1	41560	41653	+	10.600	0
ERVL	TguLTR5d	NW_009211355.1	42644	43243	+	9.500	0
ERVL	TguLTR5d	NW_009211358.1	4360	4576	C	23.000	0
ERVL	TguLTR5d	NW_009211359.1	5209	5755	+	19.900	0
ERVL	TguLTR5d	NW_009211359.1	10809	11403	C	9.900	0
ERVL	TguLTR5d	NW_009211371.1	117540	118139	C	8.600	0
ERVL	TguLTR5d	NW_009211376.1	15579	15631	C	9.400	0
ERVL	TguLTR5d	NW_009211376.1	15641	15691	C	8.000	0
ERVL	TguLTR5d	NW_009211378.1	46591	46885	+	15.900	0
ERVL	TguLTR5d	NW_009211378.1	47392	47675	+	13.700	0
ERVL	TguLTR5d	NW_009211390.1	7931	8503	C	15.900	0
ERVL	TguLTR5d	NW_009211390.1	13695	14253	+	15.300	0
ERVL	TguLTR5d	NW_009211395.1	39197	39775	C	21.600	0
ERVL	TguLTR5d	NW_009211401.1	10965	11158	C	21.000	0
ERVL	TguLTR5d	NW_009211401.1	11279	11695	C	21.000	0
ERVL	TguLTR5d	NW_009211401.1	14987	15540	C	26.100	0
ERVL	TguLTR5e	NW_009211401.1	26585	26704	+	24.600	0
ERVL	TguLTR5e	NW_009211401.1	27181	27373	+	17.900	0
ERVL	TguLTR5e	NW_009211402.1	28904	29474	C	19.600	0
ERVL	TguLTR5d	NW_009211406.1	45286	45760	+	21.500	0
ERVL	TguLTR5d	NW_009211406.1	52485	52974	C	23.200	0
ERVL	TguLTR5d	NW_009211406.1	75835	75894	C	16.700	0
ERVL	TguLTR5d	NW_009211406.1	83425	83968	+	21.400	0
ERVL	TguLTR5d	NW_009211409.1	10818	11072	+	21.100	0
ERVL	TguLTR5d	NW_009211409.1	11253	11308	+	17.900	0
ERVL	TguLTR5d	NW_009211409.1	40545	40680	C	15.200	0
ERVL	TguLTR5d	NW_009211409.1	40810	41057	C	19.700	0
ERVL	TguLTR5d	NW_009211424.1	10825	11336	+	22.400	0
ERVL	TguLTR5d	NW_009211427.1	492	728	+	18.200	0
ERVL	TguLTR5d	NW_009211427.1	858	996	+	13.700	0
ERVL	TguLTR5d	NW_009211440.1	72779	73027	+	16.500	0
ERVL	TguLTR5d	NW_009211440.1	73175	73303	+	12.500	0
ERVL	TguLTR5e	NW_009211442.1	10650	10741	C	19.100	0
ERVL	TguLTR5e	NW_009211442.1	10746	10939	C	19.600	0
ERVL	TguLTR5d	NW_009211472.1	19197	19778	C	8.800	0
ERVL	TguLTR5d	NW_009211479.1	369	493	+	11.500	0
ERVL	TguLTR5d	NW_009211480.1	12023	12573	+	23.100	0
ERVL	TguLTR5e	NW_009211480.1	18672	18801	+	22.100	0
ERVL	TguLTR5e	NW_009211503.1	13767	13884	C	19.900	0
ERVL	TguLTR5d	NW_009211510.1	1174	1729	C	9.000	0
ERVL	TguLTR5e	NW_009211510.1	17059	17194	+	18.400	0
ERVL	TguLTR5e	NW_009211510.1	17214	17443	+	27.400	0
ERVL	TguLTR5d	NW_009211512.1	33788	33920	C	15.000	0
ERVL	TguLTR5d	NW_009211512.1	34051	34300	C	24.400	0
ERVL	TguLTR5e	NW_009211512.1	44172	44718	C	26.200	0
ERVL	TguLTR5d	NW_009211512.1	46936	47074	C	12.900	0
ERVL	TguLTR5d	NW_009211512.1	47210	47305	C	13.200	0
ERVL	TguLTR5e	NW_009211513.1	14244	14597	+	18.900	0
ERVL	TguLTR5e	NW_009211521.1	689	829	+	23.100	0
ERVL	TguLTR5d	NW_009211524.1	37909	38425	+	22.200	0
ERVL	TguLTR5d	NW_009211524.1	56796	57393	C	8.700	0
ERVL	TguLTR5e	NW_009211524.1	57584	57658	C	24.000	0
ERVL	TguLTR5e	NW_009211524.1	57734	58235	C	19.000	0
ERVL	TguLTR5d	NW_009211532.1	24519	25091	C	7.200	0
ERVL	TguLTR5d	NW_009211541.1	29090	29650	+	26.500	0
ERVL	TguLTR5d	NW_009211542.1	8365	8893	+	22.100	0
ERVL	TguLTR5d	NW_009211546.1	24926	25531	C	6.600	0
ERVL	TguLTR5d	NW_009211583.1	9801	9926	C	38.400	0
ERVL	TguLTR5d	NW_009211583.1	10053	10282	C	16.400	0
ERVL	TguLTR5d	NW_009211584.1	13785	14359	+	14.300	0
ERVL	TguLTR5d	NW_009211591.1	15167	15760	C	8.200	0
ERVL	TguLTR5d	NW_009211600.1	383	983	C	9.400	0
ERVL	TguLTR5d	NW_009211606.1	8212	8790	C	16.700	0
ERVL	TguLTR5d	NW_009211611.1	16684	17260	+	71.300	0
ERVL	TguLTR5d	NW_009211611.1	101560	102135	+	10.500	0
ERVL	TguLTR5d	NW_009211611.1	130260	130488	+	18.500	0
ERVL	TguLTR5d	NW_009211614.1	685	823	C	12.800	0
ERVL	TguLTR5d	NW_009211615.1	17642	17885	+	19.600	0
ERVL	TguLTR5d	NW_009211615.1	18015	18152	+	10.600	0
ERVL	TguLTR5d	NW_009211620.1	8259	8847	C	11.500	0
ERVL	TguLTR5d	NW_009211621.1	23620	23882	+	17.200	0
ERVL	TguLTR5d	NW_009211621.1	23901	23977	+	25.100	0
ERVL	TguLTR5d	NW_009211621.1	24001	24155	+	15.100	0
ERVL	TguLTR5e	NW_009211622.1	254	373	+	28.800	0
ERVL	TguLTR5d	NW_009211626.1	7189	7241	C	13.200	0
ERVL	TguLTR5d	NW_009211646.1	14200	14800	+	9.800	0
ERVL	TguLTR5d	NW_009211655.1	3	190	C	22.600	0
ERVL	TguLTR5d	NW_009211658.1	29851	30442	C	9.700	0
ERVL	TguLTR5d	NW_009211660.1	67328	67922	C	8.900	0
ERVL	TguLTR5d	NW_009211664.1	20864	21435	+	24.200	0
ERVL	TguLTR5d	NW_009211666.1	3402	3975	C	12.600	0
ERVL	TguLTR5d	NW_009211666.1	18849	19088	+	16.500	0
ERVL	TguLTR5d	NW_009211666.1	19219	19355	+	14.500	0
ERVL	TguLTR5d	NW_009211668.1	16854	17448	+	9.300	0
