family	Subfamily	chr	start	end	strand	percent_divergence	GA_edit_count
ERVL	TguLTR5d	NW_009648043.1	562511	563104	C	13.300	0
ERVL	TguLTR5e	NW_009648043.1	577272	577392	C	26.000	0
ERVL	TguLTR5e	NW_009648043.1	580089	580209	C	26.000	0
ERVL	TguLTR5d	NW_009648043.1	631672	631743	+	22.200	0
ERVL	TguLTR5e	NW_009648043.1	639535	639643	+	25.900	0
ERVL	TguLTR5e	NW_009648043.1	654035	654154	+	28.200	0
ERVL	TguLTR5d	NW_009648043.1	673166	673232	+	20.900	0
ERVL	TguLTR5d	NW_009648043.1	675239	675744	+	15.900	0
ERVL	TguLTR5e	NW_009648043.1	700096	700631	+	21.000	0
ERVL	TguLTR5e	NW_009648043.1	705860	705976	+	19.100	0
ERVL	TguLTR5e	NW_009648043.1	705995	706205	+	27.900	0
ERVL	TguLTR5d	NW_009648043.1	722526	722660	+	19.300	0
ERVL	TguLTR5e	NW_009648043.1	748817	748913	+	17.700	0
ERVL	TguLTR5d	NW_009648043.1	761499	762089	+	12.100	0
ERVL	TguLTR5e	NW_009648043.1	790903	790989	C	14.100	0
ERVL	TguLTR5d	NW_009648043.1	804885	805025	C	24.200	0
ERVL	TguLTR5d	NW_009648043.1	805240	805798	+	19.700	0
ERVL	TguLTR5d	NW_009648043.1	874539	874682	C	16.200	0
ERVL	TguLTR5d	NW_009648043.1	877920	878054	C	17.300	0
ERVL	TguLTR5e	NW_009648043.1	901731	901808	C	23.700	0
ERVL	TguLTR5e	NW_009648043.1	905349	905415	+	21.200	0
ERVL	TguLTR5d	NW_009648043.1	932151	932706	C	15.200	0
ERVL	TguLTR5d	NW_009648043.1	939558	940110	C	26.400	0
ERVL	TguLTR5d	NW_009648043.1	940675	941237	+	17.000	0
ERVL	TguLTR5d	NW_009648043.1	952140	952407	C	17.200	0
ERVL	TguLTR5d	NW_009648043.1	952486	952813	C	17.100	0
ERVL	TguLTR5d	NW_009648043.1	955015	955578	+	15.700	0
ERVL	TguLTR5e	NW_009648043.1	955621	955738	C	28.200	0
ERVL	TguLTR5e	NW_009648043.1	967617	967764	+	28.600	0
ERVL	TguLTR5e	NW_009648043.1	985835	985955	C	26.000	0
ERVL	TguLTR5d	NW_009648043.1	997922	998521	+	17.700	0
ERVL	TguLTR5d	NW_009648043.1	998982	999528	+	27.200	0
ERVL	TguLTR5e	NW_009648043.1	1008715	1008950	+	17.400	0
ERVL	TguLTR5e	NW_009648043.1	1008951	1009092	+	22.000	0
ERVL	TguLTR5d	NW_009648043.1	1224796	1224927	C	25.200	0
ERVL	TguLTR5e	NW_009648043.1	1416988	1417071	C	14.400	0
ERVL	TguLTR5e	NW_009648043.1	1527282	1527863	+	24.200	0
ERVL	TguLTR5d	NW_009648043.1	1641581	1641719	C	17.400	0
ERVL	TguLTR5d	NW_009648043.1	1737451	1737600	+	25.700	0
ERVL	TguLTR5d	NW_009648043.1	1737824	1737969	+	22.200	0
ERVL	TguLTR5e	NW_009648043.1	1738206	1738326	+	30.800	0
ERVL	TguLTR5d	NW_009648043.1	1877046	1877139	C	18.200	0
ERVL	TguLTR5e	NW_009648043.1	1912499	1912615	+	25.800	0
ERVL	TguLTR5e	NW_009648043.1	1933321	1933391	C	25.700	0
ERVL	TguLTR5e	NW_009648043.1	1977290	1977382	+	22.800	0
ERVL	TguLTR5e	NW_009648043.1	1987991	1988111	+	25.800	0
ERVL	TguLTR5e	NW_009648043.1	2005158	2005373	C	17.200	0
ERVL	TguLTR5e	NW_009648043.1	2005586	2005801	C	17.200	0
ERVL	TguLTR5e	NW_009648043.1	2016208	2016328	C	23.500	0
ERVL	TguLTR5e	NW_009648043.1	2022643	2022766	C	29.300	0
ERVL	TguLTR5e	NW_009648043.1	2058520	2058613	+	20.600	0
ERVL	TguLTR5e	NW_009648043.1	2083828	2083949	+	24.300	0
ERVL	TguLTR5e	NW_009648043.1	2215598	2215717	C	30.200	0
ERVL	TguLTR5d	NW_009648043.1	2247413	2247548	+	15.000	0
ERVL	TguLTR5d	NW_009648043.1	2253469	2253604	+	15.000	0
ERVL	TguLTR5d	NW_009648043.1	2291600	2292182	+	17.100	0
ERVL	TguLTR5d	NW_009648043.1	2324248	2324821	C	16.000	0
ERVL	TguLTR5d	NW_009648043.1	2460559	2461101	C	12.300	0
ERVL	TguLTR5e	NW_009648043.1	2548653	2548763	+	22.900	0
ERVL	TguLTR5d	NW_009648043.1	2789329	2789481	+	13.100	0
ERVL	TguLTR5e	NW_009648043.1	2792018	2792300	+	22.100	0
ERVL	TguLTR5e	NW_009648043.1	2880973	2881093	C	26.900	0
ERVL	TguLTR5e	NW_009648043.1	2985257	2985386	C	32.500	0
ERVL	TguLTR5d	NW_009648043.1	3102079	3102366	+	16.000	0
ERVL	TguLTR5d	NW_009648043.1	3102389	3102627	+	19.200	0
ERVL	TguLTR5d	NW_009648043.1	3204524	3205108	+	16.500	0
ERVL	TguLTR5e	NW_009648043.1	3211915	3212004	+	18.000	0
ERVL	TguLTR5e	NW_009648043.1	3360339	3360656	C	21.500	0
ERVL	TguLTR5e	NW_009648043.1	3361936	3362133	C	20.300	0
ERVL	TguLTR5e	NW_009648043.1	3371535	3371621	+	25.000	0
ERVL	TguLTR5e	NW_009648043.1	3501085	3501206	C	20.800	0
ERVL	TguLTR5e	NW_009648043.1	3552703	3552814	C	23.200	0
ERVL	TguLTR5e	NW_009648043.1	3899355	3899445	+	17.800	0
ERVL	TguLTR5e	NW_009648043.1	3910691	3910784	+	16.300	0
ERVL	TguLTR5e	NW_009648043.1	3940030	3940147	+	29.700	0
ERVL	TguLTR5d	NW_009648043.1	3989855	3990381	+	16.300	0
ERVL	TguLTR5e	NW_009648043.1	4021614	4021734	C	25.800	0
ERVL	TguLTR5e	NW_009648043.1	4121452	4121577	C	25.800	0
ERVL	TguLTR5d	NW_009648043.1	4163898	4164033	+	26.600	0
ERVL	TguLTR5d	NW_009648043.1	4164067	4164114	+	20.800	0
ERVL	TguLTR5d	NW_009648043.1	4164282	4164430	+	23.800	0
ERVL	TguLTR5e	NW_009648043.1	4183350	4183470	C	25.200	0
ERVL	TguLTR5e	NW_009648043.1	4187743	4187822	+	24.100	0
ERVL	TguLTR5d	NW_009648043.1	4229113	4229266	C	23.900	0
ERVL	TguLTR5d	NW_009648043.1	4229396	4229644	C	25.700	0
ERVL	TguLTR5e	NW_009648043.1	4359142	4359376	+	24.400	0
ERVL	TguLTR5e	NW_009648043.1	4359544	4359705	+	22.800	0
ERVL	TguLTR5d	NW_009648043.1	4390411	4390543	+	22.700	0
ERVL	TguLTR5e	NW_009648043.1	4423892	4424016	+	25.400	0
ERVL	TguLTR5d	NW_009648043.1	4430971	4431526	+	17.900	0
ERVL	TguLTR5e	NW_009648043.1	4439677	4439796	C	26.900	0
ERVL	TguLTR5e	NW_009648043.1	4440240	4440520	+	22.400	0
ERVL	TguLTR5e	NW_009648043.1	4440597	4440736	+	21.000	0
ERVL	TguLTR5d	NW_009648043.1	4472612	4472741	+	19.100	0
ERVL	TguLTR5e	NW_009648043.1	4851626	4851716	+	20.000	0
ERVL	TguLTR5d	NW_009648043.1	4936858	4937372	C	25.600	0
ERVL	TguLTR5d	NW_009648043.1	5083095	5083249	C	11.000	0
ERVL	TguLTR5d	NW_009648043.1	5127669	5127904	+	23.800	0
ERVL	TguLTR5d	NW_009648043.1	5128065	5128201	+	15.800	0
ERVL	TguLTR5e	NW_009648043.1	5138436	5138530	+	16.100	0
ERVL	TguLTR5d	NW_009648043.1	5146221	5146834	C	13.500	0
ERVL	TguLTR5e	NW_009648043.1	5156481	5156694	+	30.800	0
ERVL	TguLTR5d	NW_009648043.1	5186671	5187243	C	15.200	0
ERVL	TguLTR5e	NW_009648043.1	5194623	5195157	C	23.700	0
ERVL	TguLTR5e	NW_009648043.1	5196727	5196788	C	29.000	0
ERVL	TguLTR5e	NW_009648043.1	5199412	5199993	C	21.300	0
ERVL	TguLTR5e	NW_009648043.1	5223087	5223206	C	29.400	0
ERVL	TguLTR5e	NW_009648043.1	5247409	5247506	+	18.700	0
ERVL	TguLTR5e	NW_009648043.1	5272511	5272601	+	18.900	0
ERVL	TguLTR5e	NW_009648043.1	5343830	5343946	C	26.700	0
ERVL	TguLTR5d	NW_009648043.1	5402654	5402790	C	21.600	0
ERVL	TguLTR5d	NW_009648043.1	5402924	5402977	C	13.000	0
ERVL	TguLTR5d	NW_009648043.1	5402999	5403147	C	23.800	0
ERVL	TguLTR5d	NW_009648043.1	5450713	5451295	C	14.100	0
ERVL	TguLTR5d	NW_009648043.1	5489556	5490127	+	16.600	0
ERVL	TguLTR5d	NW_009648043.1	5494655	5494778	C	18.800	0
ERVL	TguLTR5d	NW_009648043.1	5494926	5495154	C	23.300	0
ERVL	TguLTR5e	NW_009648043.1	5761472	5761591	C	23.500	0
ERVL	TguLTR5d	NW_009648043.1	5950766	5950914	C	19.200	0
ERVL	TguLTR5d	NW_009648043.1	5951040	5951278	C	25.200	0
ERVL	TguLTR5e	NW_009648043.1	5967180	5967751	+	20.600	0
ERVL	TguLTR5e	NW_009648043.1	6030135	6030250	+	21.900	0
ERVL	TguLTR5d	NW_009648043.1	6246364	6246950	+	16.200	0
ERVL	TguLTR5d	NW_009648043.1	6398578	6399131	+	20.900	0
ERVL	TguLTR5d	NW_009648043.1	6402896	6403448	+	16.300	0
ERVL	TguLTR5d	NW_009648043.1	6427659	6427717	+	20.300	0
ERVL	TguLTR5e	NW_009648043.1	6525528	6525618	C	14.400	0
ERVL	TguLTR5e	NW_009648043.1	6734762	6734985	C	18.700	0
ERVL	TguLTR5e	NW_009648043.1	6769100	6769239	C	24.700	0
ERVL	TguLTR5e	NW_009648043.1	6788446	6788559	+	25.400	0
ERVL	TguLTR5e	NW_009648043.1	6798711	6798798	C	18.400	0
ERVL	TguLTR5e	NW_009648043.1	6833271	6833821	+	26.400	0
ERVL	TguLTR5e	NW_009648043.1	6847311	6847430	C	26.700	0
ERVL	TguLTR5e	NW_009648043.1	6850848	6850961	C	28.500	0
ERVL	TguLTR5e	NW_009648043.1	6853130	6853205	+	16.000	0
ERVL	TguLTR5e	NW_009648043.1	6869902	6870022	C	27.500	0
ERVL	TguLTR5e	NW_009648043.1	6898001	6898305	C	23.800	0
ERVL	TguLTR5e	NW_009648043.1	6934248	6934406	+	21.400	0
ERVL	TguLTR5d	NW_009648043.1	6935479	6935717	+	26.800	0
ERVL	TguLTR5d	NW_009648043.1	6935864	6936028	+	18.500	0
ERVL	TguLTR5e	NW_009648043.1	6949110	6949214	C	18.800	0
ERVL	TguLTR5e	NW_009648043.1	7033342	7033563	+	23.800	0
ERVL	TguLTR5e	NW_009648043.1	7033706	7033870	+	21.000	0
ERVL	TguLTR5e	NW_009648043.1	7043896	7044312	C	28.900	0
ERVL	TguLTR5d	NW_009648043.1	7086605	7087179	+	17.000	0
ERVL	TguLTR5e	NW_009648043.1	7137036	7137126	+	17.800	0
ERVL	TguLTR5d	NW_009648043.1	7153935	7154512	C	18.500	0
ERVL	TguLTR5e	NW_009648043.1	7154922	7155012	+	20.000	0
ERVL	TguLTR5d	NW_009648043.1	7178894	7179179	C	14.300	0
ERVL	TguLTR5e	NW_009648043.1	7182186	7182381	+	23.000	0
ERVL	TguLTR5e	NW_009648043.1	7223698	7223816	+	28.200	0
ERVL	TguLTR5e	NW_009648043.1	7224370	7224500	C	31.000	0
ERVL	TguLTR5e	NW_009648043.1	7257713	7257833	C	29.600	0
ERVL	TguLTR5d	NW_009648043.1	7276358	7276931	+	15.600	0
ERVL	TguLTR5d	NW_009648043.1	7277910	7278053	+	22.500	0
ERVL	TguLTR5d	NW_009648043.1	7278273	7278415	+	29.700	0
ERVL	TguLTR5e	NW_009648043.1	7320550	7320637	+	19.500	0
ERVL	TguLTR5d	NW_009648043.1	7382431	7382995	+	15.800	0
ERVL	TguLTR5e	NW_009648043.1	7419139	7419352	C	23.400	0
ERVL	TguLTR5d	NW_009648043.1	7431573	7431718	C	19.600	0
ERVL	TguLTR5d	NW_009648043.1	7431816	7431920	C	26.700	0
ERVL	TguLTR5d	NW_009648043.1	7433391	7433471	+	16.100	0
ERVL	TguLTR5e	NW_009648043.1	7543995	7544101	+	21.700	0
ERVL	TguLTR5d	NW_009648043.1	7661665	7661756	+	10.900	0
ERVL	TguLTR5d	NW_009648043.1	7661757	7661963	C	13.800	0
ERVL	TguLTR5d	NW_009648043.1	7661997	7662128	C	10.600	0
ERVL	TguLTR5e	NW_009648043.1	7842430	7842717	+	17.900	0
ERVL	TguLTR5e	NW_009648043.1	7842749	7842965	+	29.900	0
ERVL	TguLTR5e	NW_009648044.1	11641	11716	C	14.700	0
ERVL	TguLTR5e	NW_009648044.1	16418	16493	+	14.700	0
ERVL	TguLTR5d	NW_009648044.1	22261	22398	C	25.400	0
ERVL	TguLTR5e	NW_009648044.1	35299	35535	+	22.900	0
ERVL	TguLTR5e	NW_009648044.1	35742	35901	+	26.700	0
ERVL	TguLTR5e	NW_009648044.1	35902	36248	+	23.500	0
ERVL	TguLTR5d	NW_009648046.1	241063	241626	+	16.200	0
ERVL	TguLTR5d	NW_009648048.1	63252	63340	+	23.700	0
ERVL	TguLTR5d	NW_009648048.1	63462	63599	+	15.400	0
ERVL	TguLTR5e	NW_009648048.1	114058	114628	+	19.100	0
ERVL	TguLTR5d	NW_009648049.1	3104	3246	+	19.900	0
ERVL	TguLTR5d	NW_009648049.1	10662	10764	C	21.600	0
ERVL	TguLTR5d	NW_009648049.1	15078	15204	C	15.600	0
ERVL	TguLTR5d	NW_009648049.1	15945	16076	+	20.900	0
ERVL	TguLTR5d	NW_009648050.1	217066	217124	C	22.000	0
ERVL	TguLTR5d	NW_009648050.1	217424	217503	C	22.500	0
ERVL	TguLTR5d	NW_009648050.1	240511	240662	+	22.200	0
ERVL	TguLTR5e	NW_009648050.1	352179	352255	C	14.700	0
ERVL	TguLTR5d	NW_009648050.1	543481	544056	C	14.300	0
ERVL	TguLTR5d	NW_009648050.1	573224	573333	+	20.900	0
ERVL	TguLTR5d	NW_009648050.1	573338	573460	C	16.400	0
ERVL	TguLTR5e	NW_009648050.1	741381	741495	+	21.000	0
ERVL	TguLTR5d	NW_009648051.1	15447	15579	C	23.500	0
ERVL	TguLTR5d	NW_009648051.1	19667	19801	C	17.400	0
ERVL	TguLTR5d	NW_009648052.1	7803	7934	+	27.300	0
ERVL	TguLTR5d	NW_009648052.1	13704	13835	+	28.000	0
ERVL	TguLTR5e	NW_009648052.1	39945	40038	+	19.600	0
ERVL	TguLTR5e	NW_009648052.1	41277	41397	+	29.800	0
ERVL	TguLTR5d	NW_009648052.1	62525	63101	C	15.300	0
ERVL	TguLTR5d	NW_009648053.1	15096	15233	C	21.700	0
ERVL	TguLTR5d	NW_009648053.1	20690	20821	C	25.200	0
ERVL	TguLTR5d	NW_009648053.1	26745	26876	C	26.700	0
ERVL	TguLTR5e	NW_009648053.1	70994	71087	+	19.600	0
ERVL	TguLTR5e	NW_009648053.1	72540	72792	+	23.100	0
ERVL	TguLTR5d	NW_009648053.1	76797	76926	C	30.800	0
ERVL	TguLTR5e	NW_009648053.1	94864	94953	C	20.400	0
ERVL	TguLTR5d	NW_009648053.1	99174	99303	C	23.900	0
ERVL	TguLTR5d	NW_009648053.1	114354	114486	C	21.100	0
ERVL	TguLTR5d	NW_009648053.1	134081	134212	+	24.200	0
ERVL	TguLTR5d	NW_009648053.1	137469	137606	+	16.300	0
ERVL	TguLTR5d	NW_009648053.1	153674	153805	+	25.500	0
ERVL	TguLTR5d	NW_009648053.1	174056	174192	C	20.100	0
ERVL	TguLTR5d	NW_009648053.1	179521	179656	C	25.000	0
ERVL	TguLTR5e	NW_009648053.1	206948	207030	C	15.800	0
ERVL	TguLTR5d	NW_009648053.1	209140	209703	C	13.300	0
ERVL	TguLTR5d	NW_009648053.1	242281	242334	+	13.000	0
ERVL	TguLTR5d	NW_009648053.1	246433	246565	C	24.700	0
ERVL	TguLTR5d	NW_009648053.1	253905	254038	C	28.600	0
ERVL	TguLTR5e	NW_009648053.1	260046	260133	C	16.100	0
ERVL	TguLTR5e	NW_009648053.1	294159	294252	C	19.600	0
ERVL	TguLTR5d	NW_009648053.1	298363	298500	+	19.200	0
ERVL	TguLTR5d	NW_009648053.1	304115	304252	+	20.000	0
ERVL	TguLTR5e	NW_009648053.1	318611	319153	C	23.500	0
ERVL	TguLTR5d	NW_009648053.1	371425	371556	+	24.200	0
ERVL	TguLTR5d	NW_009648053.1	374785	375252	C	18.300	0
ERVL	TguLTR5d	NW_009648053.1	377650	377787	C	19.200	0
ERVL	TguLTR5d	NW_009648053.1	390205	390340	C	25.000	0
ERVL	TguLTR5e	NW_009648053.1	395122	395215	+	20.900	0
ERVL	TguLTR5d	NW_009648053.1	398330	398583	+	24.600	0
ERVL	TguLTR5d	NW_009648053.1	398732	398876	+	23.500	0
ERVL	TguLTR5e	NW_009648053.1	402130	402210	C	15.000	0
ERVL	TguLTR5d	NW_009648053.1	408243	408374	C	25.000	0
ERVL	TguLTR5e	NW_009648053.1	421858	421951	+	21.700	0
ERVL	TguLTR5d	NW_009648053.1	438513	438671	C	22.900	0
ERVL	TguLTR5d	NW_009648053.1	447813	447931	+	24.400	0
ERVL	TguLTR5d	NW_009648053.1	457720	457851	C	17.800	0
ERVL	TguLTR5d	NW_009648053.1	459266	459843	C	19.000	0
ERVL	TguLTR5d	NW_009648053.1	487231	487362	+	25.200	0
ERVL	TguLTR5d	NW_009648053.1	491387	491518	+	24.400	0
ERVL	TguLTR5e	NW_009648053.1	497928	498021	+	18.700	0
ERVL	TguLTR5e	NW_009648055.1	9131	9262	C	24.000	0
ERVL	TguLTR5e	NW_009648055.1	11651	11742	C	19.800	0
ERVL	TguLTR5d	NW_009648057.1	471	602	+	25.000	0
ERVL	TguLTR5e	NW_009648057.1	1306	1426	C	21.700	0
ERVL	TguLTR5e	NW_009648057.1	13808	13904	C	18.800	0
ERVL	TguLTR5d	NW_009648060.1	142664	142760	C	18.900	0
ERVL	TguLTR5d	NW_009648061.1	90617	91174	+	18.100	0
ERVL	TguLTR5e	NW_009648061.1	111746	111865	+	27.500	0
ERVL	TguLTR5e	NW_009648061.1	117389	117472	C	10.800	0
ERVL	TguLTR5e	NW_009648061.1	169339	169429	+	16.600	0
ERVL	TguLTR5e	NW_009648061.1	243467	244056	C	19.900	0
ERVL	TguLTR5d	NW_009648061.1	601958	602525	C	15.200	0
ERVL	TguLTR5d	NW_009648061.1	798499	798630	C	21.100	0
ERVL	TguLTR5d	NW_009648061.1	798769	799002	C	20.300	0
ERVL	TguLTR5d	NW_009648061.1	805019	805307	+	20.800	0
ERVL	TguLTR5d	NW_009648061.1	805407	805555	+	19.000	0
ERVL	TguLTR5e	NW_009648061.1	882267	882345	C	23.100	0
ERVL	TguLTR5e	NW_009648061.1	967472	967587	C	29.500	0
ERVL	TguLTR5d	NW_009648061.1	1011339	1011912	+	14.300	0
ERVL	TguLTR5d	NW_009648061.1	1066359	1066934	+	17.500	0
ERVL	TguLTR5e	NW_009648061.1	1312717	1312833	+	30.100	0
ERVL	TguLTR5e	NW_009648061.1	1541556	1541657	C	22.800	0
ERVL	TguLTR5e	NW_009648061.1	1546352	1546482	+	23.400	0
ERVL	TguLTR5e	NW_009648061.1	1562289	1562376	+	17.200	0
ERVL	TguLTR5d	NW_009648061.1	1745975	1746107	C	25.300	0
ERVL	TguLTR5d	NW_009648061.1	1852845	1853418	+	17.400	0
ERVL	TguLTR5e	NW_009648061.1	1859135	1859227	C	21.700	0
ERVL	TguLTR5d	NW_009648061.1	1887477	1887545	+	22.100	0
ERVL	TguLTR5d	NW_009648061.1	1896101	1896687	+	12.100	0
ERVL	TguLTR5d	NW_009648061.1	1909998	1910151	+	21.800	0
ERVL	TguLTR5e	NW_009648061.1	1929745	1929865	C	28.100	0
ERVL	TguLTR5e	NW_009648061.1	1938149	1938730	C	22.600	0
ERVL	TguLTR5e	NW_009648061.1	1943035	1943557	C	21.000	0
ERVL	TguLTR5d	NW_009648061.1	1971738	1971793	+	14.300	0
ERVL	TguLTR5d	NW_009648061.1	1971794	1971854	+	22.900	0
ERVL	TguLTR5e	NW_009648061.1	1974143	1974712	C	24.200	0
ERVL	TguLTR5e	NW_009648061.1	1975282	1975428	C	17.700	0
ERVL	TguLTR5e	NW_009648061.1	1978653	1978740	+	18.400	0
ERVL	TguLTR5d	NW_009648061.1	1983366	1983942	+	18.600	0
ERVL	TguLTR5d	NW_009648061.1	2041900	2042036	+	20.700	0
ERVL	TguLTR5e	NW_009648061.1	2133846	2133933	C	10.300	0
ERVL	TguLTR5d	NW_009648061.1	2175201	2175353	+	24.500	0
ERVL	TguLTR5d	NW_009648061.1	2217486	2217776	+	16.500	0
ERVL	TguLTR5d	NW_009648061.1	2217946	2218008	+	16.400	0
ERVL	TguLTR5d	NW_009648061.1	2234614	2235192	C	15.800	0
ERVL	TguLTR5d	NW_009648061.1	2300029	2300599	+	12.000	0
ERVL	TguLTR5e	NW_009648061.1	2312094	2312207	+	25.000	0
ERVL	TguLTR5e	NW_009648061.1	2339690	2339810	C	22.200	0
ERVL	TguLTR5e	NW_009648061.1	2393871	2393958	+	17.200	0
ERVL	TguLTR5e	NW_009648061.1	2416410	2416526	C	26.700	0
ERVL	TguLTR5e	NW_009648061.1	2416635	2416927	C	16.800	0
ERVL	TguLTR5e	NW_009648061.1	2435038	2435133	+	18.300	0
ERVL	TguLTR5e	NW_009648061.1	2438660	2439161	+	19.600	0
ERVL	TguLTR5e	NW_009648061.1	2480605	2480694	+	14.600	0
ERVL	TguLTR5d	NW_009648061.1	2489374	2489940	+	17.400	0
ERVL	TguLTR5e	NW_009648061.1	2499551	2500105	C	21.800	0
ERVL	TguLTR5e	NW_009648061.1	2547067	2547159	C	16.300	0
ERVL	TguLTR5e	NW_009648061.1	2564006	2564410	+	21.400	0
ERVL	TguLTR5e	NW_009648061.1	2577502	2577594	C	20.000	0
ERVL	TguLTR5e	NW_009648061.1	2608087	2608185	C	24.000	0
ERVL	TguLTR5e	NW_009648061.1	2611152	2611570	C	19.700	0
ERVL	TguLTR5e	NW_009648061.1	2630507	2630594	C	14.900	0
ERVL	TguLTR5e	NW_009648061.1	2634670	2634716	C	17.000	0
ERVL	TguLTR5e	NW_009648061.1	2634718	2634787	C	24.300	0
ERVL	TguLTR5e	NW_009648061.1	2648418	2649009	+	22.600	0
ERVL	TguLTR5e	NW_009648061.1	2675585	2675675	C	14.400	0
ERVL	TguLTR5d	NW_009648061.1	2689984	2690071	C	18.400	0
ERVL	TguLTR5d	NW_009648061.1	2742511	2743050	C	24.700	0
ERVL	TguLTR5d	NW_009648061.1	2781228	2781359	C	26.700	0
ERVL	TguLTR5e	NW_009648061.1	2790027	2790146	C	25.800	0
ERVL	TguLTR5e	NW_009648061.1	2793452	2793573	C	28.100	0
ERVL	TguLTR5d	NW_009648061.1	2798680	2799281	C	15.700	0
ERVL	TguLTR5e	NW_009648061.1	2819657	2820244	+	17.700	0
ERVL	TguLTR5e	NW_009648061.1	2904438	2904550	+	22.500	0
ERVL	TguLTR5d	NW_009648061.1	2951873	2952441	C	13.400	0
ERVL	TguLTR5d	NW_009648061.1	2972920	2972977	+	15.800	0
ERVL	TguLTR5e	NW_009648061.1	3013207	3013402	C	26.200	0
ERVL	TguLTR5e	NW_009648061.1	3013420	3013673	C	18.300	0
ERVL	TguLTR5d	NW_009648061.1	3242529	3242608	C	20.000	0
ERVL	TguLTR5e	NW_009648061.1	3250022	3250142	C	29.200	0
ERVL	TguLTR5e	NW_009648061.1	3251268	3251352	C	15.800	0
ERVL	TguLTR5e	NW_009648061.1	3251613	3251750	C	19.600	0
ERVL	TguLTR5d	NW_009648061.1	3267361	3267599	+	28.400	0
ERVL	TguLTR5d	NW_009648061.1	3267721	3267875	+	17.800	0
ERVL	TguLTR5d	NW_009648061.1	3303091	3303222	+	25.800	0
ERVL	TguLTR5d	NW_009648061.1	3307213	3307701	+	14.600	0
ERVL	TguLTR5d	NW_009648061.1	3308253	3308392	C	30.400	0
ERVL	TguLTR5e	NW_009648061.1	3352764	3352881	C	21.500	0
ERVL	TguLTR5e	NW_009648061.1	3444109	3444228	C	25.400	0
ERVL	TguLTR5e	NW_009648061.1	3485459	3485549	C	14.400	0
ERVL	TguLTR5d	NW_009648061.1	3485824	3485929	+	23.700	0
ERVL	TguLTR5d	NW_009648061.1	3486040	3486178	+	19.300	0
ERVL	TguLTR5e	NW_009648061.1	3532629	3532733	+	22.100	0
ERVL	TguLTR5e	NW_009648061.1	3598811	3598898	C	16.100	0
ERVL	TguLTR5e	NW_009648061.1	3660007	3660212	C	20.600	0
ERVL	TguLTR5e	NW_009648061.1	3672444	3672536	C	17.400	0
ERVL	TguLTR5e	NW_009648061.1	3727348	3727468	+	21.700	0
ERVL	TguLTR5e	NW_009648061.1	3855504	3855599	+	20.000	0
ERVL	TguLTR5e	NW_009648061.1	3887680	3888271	C	23.800	0
ERVL	TguLTR5e	NW_009648061.1	3972403	3972630	C	27.400	0
ERVL	TguLTR5e	NW_009648061.1	4021501	4021839	+	21.400	0
ERVL	TguLTR5d	NW_009648061.1	4041136	4041267	+	25.000	0
ERVL	TguLTR5d	NW_009648061.1	4088632	4088766	+	21.600	0
ERVL	TguLTR5e	NW_009648061.1	4096641	4097258	C	21.000	0
ERVL	TguLTR5d	NW_009648061.1	4138297	4138444	C	19.900	0
ERVL	TguLTR5d	NW_009648061.1	4138553	4138622	C	17.100	0
ERVL	TguLTR5d	NW_009648061.1	4138662	4138809	C	28.800	0
ERVL	TguLTR5e	NW_009648061.1	4142789	4142881	C	21.700	0
ERVL	TguLTR5d	NW_009648061.1	4242755	4242888	+	18.800	0
ERVL	TguLTR5d	NW_009648061.1	4279663	4280189	C	25.100	0
ERVL	TguLTR5e	NW_009648061.1	4286690	4286753	C	23.400	0
ERVL	TguLTR5d	NW_009648061.1	4302150	4302718	C	15.800	0
ERVL	TguLTR5d	NW_009648061.1	4459496	4459637	C	15.600	0
ERVL	TguLTR5d	NW_009648061.1	4471144	4471654	C	24.700	0
ERVL	TguLTR5d	NW_009648061.1	4500731	4500860	+	24.600	0
ERVL	TguLTR5e	NW_009648061.1	4699614	4699741	+	21.800	0
ERVL	TguLTR5d	NW_009648061.1	4709083	4709608	C	18.200	0
ERVL	TguLTR5e	NW_009648061.1	4747570	4748161	+	20.600	0
ERVL	TguLTR5d	NW_009648061.1	4757985	4758395	C	14.600	0
ERVL	TguLTR5e	NW_009648061.1	4765745	4765817	+	22.600	0
ERVL	TguLTR5e	NW_009648061.1	4863874	4863964	+	16.600	0
ERVL	TguLTR5e	NW_009648061.1	4901106	4901189	+	25.300	0
ERVL	TguLTR5e	NW_009648061.1	4904677	4904799	C	25.600	0
ERVL	TguLTR5e	NW_009648061.1	5008325	5008445	+	23.300	0
ERVL	TguLTR5e	NW_009648061.1	5063208	5063343	+	24.900	0
ERVL	TguLTR5e	NW_009648061.1	5073780	5073900	+	23.300	0
ERVL	TguLTR5e	NW_009648061.1	5105657	5105744	C	20.700	0
ERVL	TguLTR5e	NW_009648061.1	5233118	5233237	C	30.200	0
ERVL	TguLTR5e	NW_009648061.1	5263206	5263292	+	26.200	0
ERVL	TguLTR5e	NW_009648061.1	5271632	5271769	+	28.800	0
ERVL	TguLTR5e	NW_009648061.1	5292970	5293091	C	29.700	0
ERVL	TguLTR5e	NW_009648061.1	5329347	5329434	+	14.900	0
ERVL	TguLTR5d	NW_009648061.1	5337841	5338385	+	24.200	0
ERVL	TguLTR5e	NW_009648061.1	5355270	5355803	C	22.100	0
ERVL	TguLTR5e	NW_009648061.1	5397369	5397446	+	26.000	0
